ID_Appels,Taxonomie_Code,Taxonomie_Nom,Besoins comble,Raison_besoin_non_comble,ID_Besoins
88289513,BD-1800.2000,Banques alimentaires,False,,25578241
88312907,BD-1800.2000,Banques alimentaires,False,,25582830
88350370,BD-1800.2000,Banques alimentaires,False,,25599491
88373315,BD-1800.2000,Banques alimentaires,False,,25607627
88373654,BD-1800.2000,Banques alimentaires,False,,25608074
88377112,BD-1800.2000,Banques alimentaires,False,,25609950
88382512,BD-1800.2000,Banques alimentaires,False,,25613142
88382921,BD-1800.2000,Banques alimentaires,False,,25613358
88383403,BD-1800.2000,Banques alimentaires,False,,25613788
88384908,BD-1800.2000,Banques alimentaires,False,,25614630
88388486,BD-1800.2000,Banques alimentaires,False,,25616546
88415543,BD-1800.2000,Banques alimentaires,False,,25626466
88415805,BD-1800.2000,Banques alimentaires,False,,25626713
88416364,BD-1800.2000,Banques alimentaires,False,,25627014
88417942,BD-1800.2000,Banques alimentaires,False,,25627824
88427625,BD-1800.2000,Banques alimentaires,False,,25633461
88430120,BD-1800.2000,Banques alimentaires,False,,25634911
88456892,BD-1800.2000,Banques alimentaires,False,,25644449
88458340,BD-1800.2000,Banques alimentaires,False,,25645437
88459302,BD-1800.2000,Banques alimentaires,False,,25646059
88461605,BD-1800.2000,Banques alimentaires,False,,25647407
88464049,BD-1800.2000,Banques alimentaires,False,,25648639
88466723,BD-1800.2000,Banques alimentaires,False,,25650494
88473504,BD-1800.2000,Banques alimentaires,False,,25653942
88494910,BD-1800.2000,Banques alimentaires,False,,25660882
88494921,BD-1800.2000,Banques alimentaires,False,,25660883
88495132,BD-1800.2000,Banques alimentaires,False,,25661098
88495143,BD-1800.2000,Banques alimentaires,False,,25661957
88497746,BD-1800.2000,Banques alimentaires,False,,25662753
88499234,BD-1800.2000,Banques alimentaires,False,,25663491
88499653,BD-1800.2000,Banques alimentaires,False,,25663689
88500397,BD-1800.2000,Banques alimentaires,False,,25664159
88506589,BD-1800.2000,Banques alimentaires,False,,25667729
88506594,BD-1800.2000,Banques alimentaires,False,,25667715
88531042,BD-1800.2000,Banques alimentaires,False,,25675915
88533351,BD-1800.2000,Banques alimentaires,False,,25676701
88560688,BD-1800.2000,Banques alimentaires,False,,25683969
88578849,BD-1800.2000,Banques alimentaires,False,,25688273
88578868,BD-1800.2000,Banques alimentaires,False,,25688313
88581075,BD-1800.2000,Banques alimentaires,False,,25689225
88581307,BD-1800.2000,Banques alimentaires,False,,25689383
88584774,BD-1800.2000,Banques alimentaires,False,,25690992
88586904,BD-1800.2000,Banques alimentaires,False,,25691953
88588342,BD-1800.2000,Banques alimentaires,False,,25692658
88588633,BD-1800.2000,Banques alimentaires,False,,25692786
88608821,BD-1800.2000,Banques alimentaires,False,,25698861
88610216,BD-1800.2000,Banques alimentaires,False,,25699627
88615070,BD-1800.2000,Banques alimentaires,False,,25702176
88616398,BD-1800.2000,Banques alimentaires,False,,25702929
88620060,BD-1800.2000,Banques alimentaires,False,,25705772
88651334,BD-1800.2000,Banques alimentaires,False,,25717731
88653891,BD-1800.2000,Banques alimentaires,False,,25719036
88654185,BD-1800.2000,Banques alimentaires,False,,25718984
88654508,BD-1800.2000,Banques alimentaires,False,,25719833
88655457,BD-1800.2000,Banques alimentaires,False,,25719806
88661044,BD-1800.2000,Banques alimentaires,False,,25722630
88665152,BD-1800.2000,Banques alimentaires,False,,25727380
88665578,BD-1800.2000,Banques alimentaires,False,,25724841
88666869,BD-1800.2000,Banques alimentaires,False,,25726737
88696259,BD-1800.2000,Banques alimentaires,False,,25736692
88698161,BD-1800.2000,Banques alimentaires,False,,25738092
88699636,BD-1800.2000,Banques alimentaires,False,,25738645
88708452,BD-1800.2000,Banques alimentaires,False,,25744047
88712672,BD-1800.2000,Banques alimentaires,False,,25746557
88713178,BD-1800.2000,Banques alimentaires,False,,25746659
88714647,BD-1800.2000,Banques alimentaires,False,,25747534
88737238,BD-1800.2000,Banques alimentaires,False,,25754779
88738734,BD-1800.2000,Banques alimentaires,False,,25755703
88740978,BD-1800.2000,Banques alimentaires,False,,25756903
88749757,BD-1800.2000,Banques alimentaires,False,,25761825
88750023,BD-1800.2000,Banques alimentaires,False,,25761806
88752179,BD-1800.2000,Banques alimentaires,False,,25763285
88753125,BD-1800.2000,Banques alimentaires,False,,25764076
88753696,BD-1800.2000,Banques alimentaires,False,,25763735
88753867,BD-1800.2000,Banques alimentaires,False,,25763861
88776578,BD-1800.2000,Banques alimentaires,False,,25770714
88778118,BD-1800.2000,Banques alimentaires,False,,25771159
88779823,BD-1800.2000,Banques alimentaires,False,,25771675
88798692,BD-1800.2000,Banques alimentaires,False,,25775562
88799143,BD-1800.2000,Banques alimentaires,False,,25775653
88807855,BD-1800.2000,Banques alimentaires,False,,25778036
88825484,BD-1800.2000,Banques alimentaires,False,,25782818
88828401,BD-1800.2000,Banques alimentaires,False,,25784629
88829078,BD-1800.2000,Banques alimentaires,False,,25784801
88830262,BD-1800.2000,Banques alimentaires,False,,25785678
88830515,BD-1800.2000,Banques alimentaires,False,,25785864
88834836,BD-1800.2000,Banques alimentaires,False,,25788424
88837316,BD-1800.2000,Banques alimentaires,False,,25789995
88840788,BD-1800.2000,Banques alimentaires,False,,25791996
88866916,BD-1800.2000,Banques alimentaires,False,,25801433
88867591,BD-1800.2000,Banques alimentaires,False,,25801895
88868345,BD-1800.2000,Banques alimentaires,False,,25802279
88868998,BD-1800.2000,Banques alimentaires,False,,25803023
88871167,BD-1800.2000,Banques alimentaires,False,,25803922
88873029,BD-1800.2000,Banques alimentaires,False,,25804930
88874231,BD-1800.2000,Banques alimentaires,False,,25805949
88876456,BD-1800.2000,Banques alimentaires,False,,25806772
88879563,BD-1800.2000,Banques alimentaires,False,,25808418
88880413,BD-1800.2000,Banques alimentaires,False,,25809057
88882570,BD-1800.2000,Banques alimentaires,False,,25812944
88883632,BD-1800.2000,Banques alimentaires,False,,25810877
88884265,BD-1800.2000,Banques alimentaires,False,,25811124
88885019,BD-1800.2000,Banques alimentaires,False,,25811556
88885282,BD-1800.2000,Banques alimentaires,False,,25811702
88885632,BD-1800.2000,Banques alimentaires,False,,25811885
88891936,BD-1800.2000,Banques alimentaires,False,,25815273
88892054,BD-1800.2000,Banques alimentaires,False,,25815608
88910717,BD-1800.2000,Banques alimentaires,False,,25820722
88910764,BD-1800.2000,Banques alimentaires,False,,25820456
88911389,BD-1800.2000,Banques alimentaires,False,,25820757
88933838,BD-1800.2000,Banques alimentaires,False,,25833806
88958376,BD-1800.2000,Banques alimentaires,False,,25841731
88962302,BD-1800.2000,Banques alimentaires,False,,25844009
88963374,BD-1800.2000,Banques alimentaires,False,,25844674
88965909,BD-1800.2000,Banques alimentaires,False,,25846141
88971190,BD-1800.2000,Banques alimentaires,False,,25849197
88996844,BD-1800.2000,Banques alimentaires,False,,25857720
89002271,BD-1800.2000,Banques alimentaires,False,,25860863
89003587,BD-1800.2000,Banques alimentaires,False,,25861700
89004663,BD-1800.2000,Banques alimentaires,False,,25862521
89005486,BD-1800.2000,Banques alimentaires,False,,25862566
89012780,BD-1800.2000,Banques alimentaires,False,,25867425
89013143,BD-1800.2000,Banques alimentaires,False,,25866851
89014270,BD-1800.2000,Banques alimentaires,False,,25867391
89033771,BD-1800.2000,Banques alimentaires,False,,25872051
89034735,BD-1800.2000,Banques alimentaires,False,,25872297
89057000,BD-1800.2000,Banques alimentaires,False,,25876985
89059017,BD-1800.2000,Banques alimentaires,False,,25877527
89059540,BD-1800.2000,Banques alimentaires,False,,25877668
89077579,BD-1800.2000,Banques alimentaires,False,,25881305
89080163,BD-1800.2000,Banques alimentaires,False,,25882743
89086411,BD-1800.2000,Banques alimentaires,False,,25886729
89091442,BD-1800.2000,Banques alimentaires,False,,25889734
89096024,BD-1800.2000,Banques alimentaires,False,,25893600
89123013,BD-1800.2000,Banques alimentaires,False,,25902357
89125099,BD-1800.2000,Banques alimentaires,False,,25903278
89125345,BD-1800.2000,Banques alimentaires,False,,25903560
89145490,BD-1800.2000,Banques alimentaires,False,,25914460
89148516,BD-1800.2000,Banques alimentaires,False,,25915728
89164829,BD-1800.2000,Banques alimentaires,False,,25920238
89165007,BD-1800.2000,Banques alimentaires,False,,25920711
89168918,BD-1800.2000,Banques alimentaires,False,,25922641
89171168,BD-1800.2000,Banques alimentaires,False,,25923783
89188139,BD-1800.2000,Banques alimentaires,False,,25932977
89189144,BD-1800.2000,Banques alimentaires,False,,25933431
89207021,BD-1800.2000,Banques alimentaires,False,,25938442
89209682,BD-1800.2000,Banques alimentaires,False,,25939981
89212212,BD-1800.2000,Banques alimentaires,False,,25941377
89218742,BD-1800.2000,Banques alimentaires,False,,25945219
89220422,BD-1800.2000,Banques alimentaires,False,,25946049
89222436,BD-1800.2000,Banques alimentaires,False,,25947406
89227761,BD-1800.2000,Banques alimentaires,False,,25950057
89244747,BD-1800.2000,Banques alimentaires,False,,25954052
89244959,BD-1800.2000,Banques alimentaires,False,,25954060
89246362,BD-1800.2000,Banques alimentaires,False,,25955181
89247364,BD-1800.2000,Banques alimentaires,False,,25955284
89247695,BD-1800.2000,Banques alimentaires,False,,25955516
89248628,BD-1800.2000,Banques alimentaires,False,,25955971
89249626,BD-1800.2000,Banques alimentaires,False,,25956719
89252366,BD-1800.2000,Banques alimentaires,False,,25958160
89256822,BD-1800.2000,Banques alimentaires,False,,25960467
89258466,BD-1800.2000,Banques alimentaires,False,,25961647
89262469,BD-1800.2000,Banques alimentaires,False,,25963664
89282214,BD-1800.2000,Banques alimentaires,False,,25968792
89284418,BD-1800.2000,Banques alimentaires,False,,25969454
89327344,BD-1800.2000,Banques alimentaires,False,,25977881
89333791,BD-1800.2000,Banques alimentaires,False,,25981678
89334392,BD-1800.2000,Banques alimentaires,False,,25981815
89334666,BD-1800.2000,Banques alimentaires,False,,25982318
89334946,BD-1800.2000,Banques alimentaires,False,,25982052
89334955,BD-1800.2000,Banques alimentaires,False,,25982139
89335669,BD-1800.2000,Banques alimentaires,False,,25982494
89339974,BD-1800.2000,Banques alimentaires,False,,25985096
89344409,BD-1800.2000,Banques alimentaires,False,,25988678
89345725,BD-1800.2000,Banques alimentaires,False,,25988536
89348199,BD-1800.2000,Banques alimentaires,False,,25990193
89352173,BD-1800.2000,Banques alimentaires,False,,25992259
89353287,BD-1800.2000,Banques alimentaires,False,,25992592
89372057,BD-1800.2000,Banques alimentaires,False,,25998125
89380728,BD-1800.2000,Banques alimentaires,False,,26003300
89383197,BD-1800.2000,Banques alimentaires,False,,26004567
89390764,BD-1800.2000,Banques alimentaires,False,,26008772
89394224,BD-1800.2000,Banques alimentaires,False,,26010556
89394740,BD-1800.2000,Banques alimentaires,False,,26010793
89412836,BD-1800.2000,Banques alimentaires,False,,26015832
89413171,BD-1800.2000,Banques alimentaires,False,,26016109
89413227,BD-1800.2000,Banques alimentaires,False,,26016096
89414162,BD-1800.2000,Banques alimentaires,False,,26016415
89416448,BD-1800.2000,Banques alimentaires,False,,26017748
89422801,BD-1800.2000,Banques alimentaires,False,,26021936
89423226,BD-1800.2000,Banques alimentaires,False,,26021881
89423549,BD-1800.2000,Banques alimentaires,False,,26021855
89426649,BD-1800.2000,Banques alimentaires,False,,26023814
89429019,BD-1800.2000,Banques alimentaires,False,,26025862
89433787,BD-1800.2000,Banques alimentaires,False,,26027469
89434087,BD-1800.2000,Banques alimentaires,False,,26028711
89434625,BD-1800.2000,Banques alimentaires,False,,26027915
89462134,BD-1800.2000,Banques alimentaires,False,,26037856
89471720,BD-1800.2000,Banques alimentaires,False,,26043065
89473514,BD-1800.2000,Banques alimentaires,False,,26044037
89473592,BD-1800.2000,Banques alimentaires,False,,26044235
89475722,BD-1800.2000,Banques alimentaires,False,,26045350
89496995,BD-1800.2000,Banques alimentaires,False,,26051498
89501752,BD-1800.2000,Banques alimentaires,False,,26054112
89503775,BD-1800.2000,Banques alimentaires,False,,26055312
89503945,BD-1800.2000,Banques alimentaires,False,,26055564
89508167,BD-1800.2000,Banques alimentaires,False,,26057813
89513890,BD-1800.2000,Banques alimentaires,False,,26060884
89516372,BD-1800.2000,Banques alimentaires,False,,26061765
89516718,BD-1800.2000,Banques alimentaires,False,,26061999
89536612,BD-1800.2000,Banques alimentaires,False,,26066565
89540055,BD-1800.2000,Banques alimentaires,False,,26067534
89560240,BD-1800.2000,Banques alimentaires,False,,26071407
89580381,BD-1800.2000,Banques alimentaires,False,,26075591
89584054,BD-1800.2000,Banques alimentaires,False,,26077711
89587088,BD-1800.2000,Banques alimentaires,False,,26079601
89592559,BD-1800.2000,Banques alimentaires,False,,26082821
89597920,BD-1800.2000,Banques alimentaires,False,,26086654
89604017,BD-1800.2000,Banques alimentaires,False,,26089235
89624427,BD-1800.2000,Banques alimentaires,False,,26095176
89644977,BD-1800.2000,Banques alimentaires,False,,26107724
89645484,BD-1800.2000,Banques alimentaires,False,,26107905
89669535,BD-1800.2000,Banques alimentaires,False,,26115884
89680899,BD-1800.2000,Banques alimentaires,False,,26123283
89681421,BD-1800.2000,Banques alimentaires,False,,26122556
89682987,BD-1800.2000,Banques alimentaires,False,,26123557
89686404,BD-1800.2000,Banques alimentaires,False,,26126096
89709887,BD-1800.2000,Banques alimentaires,False,,26132775
89724114,BD-1800.2000,Banques alimentaires,False,,26140432
89754320,BD-1800.2000,Banques alimentaires,False,,26151240
89759847,BD-1800.2000,Banques alimentaires,False,,26154161
89764183,BD-1800.2000,Banques alimentaires,False,,26156188
89769236,BD-1800.2000,Banques alimentaires,False,,26159097
89793994,BD-1800.2000,Banques alimentaires,False,,26164399
89794855,BD-1800.2000,Banques alimentaires,False,,26164612
89809548,BD-1800.2000,Banques alimentaires,False,,26166921
89810553,BD-1800.2000,Banques alimentaires,False,,26167113
89836200,BD-1800.2000,Banques alimentaires,False,,26173360
89836408,BD-1800.2000,Banques alimentaires,False,,26173383
89837068,BD-1800.2000,Banques alimentaires,False,,26173968
89837367,BD-1800.2000,Banques alimentaires,False,,26173949
89866688,BD-1800.2000,Banques alimentaires,False,,26183654
89872594,BD-1800.2000,Banques alimentaires,False,,26187113
89872864,BD-1800.2000,Banques alimentaires,False,,26187125
89873803,BD-1800.2000,Banques alimentaires,False,,26187449
89876223,BD-1800.2000,Banques alimentaires,False,,26188725
89882930,BD-1800.2000,Banques alimentaires,False,,26192312
89889439,BD-1800.2000,Banques alimentaires,False,,26195706
89911090,BD-1800.2000,Banques alimentaires,False,,26202153
89911365,BD-1800.2000,Banques alimentaires,False,,26202835
89911805,BD-1800.2000,Banques alimentaires,False,,26202422
89922520,BD-1800.2000,Banques alimentaires,False,,26208163
89925396,BD-1800.2000,Banques alimentaires,False,,26209663
89928223,BD-1800.2000,Banques alimentaires,False,,26211138
89928410,BD-1800.2000,Banques alimentaires,False,,26211198
89951560,BD-1800.2000,Banques alimentaires,False,,26218599
89955790,BD-1800.2000,Banques alimentaires,False,,26220898
89957980,BD-1800.2000,Banques alimentaires,False,,26222050
89959466,BD-1800.2000,Banques alimentaires,False,,26222784
89968787,BD-1800.2000,Banques alimentaires,False,,26228038
89969986,BD-1800.2000,Banques alimentaires,False,,26228290
89971168,BD-1800.2000,Banques alimentaires,False,,26228846
89989245,BD-1800.2000,Banques alimentaires,False,,26233225
89993680,BD-1800.2000,Banques alimentaires,False,,26235558
89994143,BD-1800.2000,Banques alimentaires,False,,26235766
89999570,BD-1800.2000,Banques alimentaires,False,,26238714
90000628,BD-1800.2000,Banques alimentaires,False,,26239223
90002459,BD-1800.2000,Banques alimentaires,False,,26240158
90006979,BD-1800.2000,Banques alimentaires,False,,26242684
90008326,BD-1800.2000,Banques alimentaires,False,,26243366
90011537,BD-1800.2000,Banques alimentaires,False,,26244764
90029072,BD-1800.2000,Banques alimentaires,False,,26248613
90030328,BD-1800.2000,Banques alimentaires,False,,26248967
90051941,BD-1800.2000,Banques alimentaires,False,,26253124
90054154,BD-1800.2000,Banques alimentaires,False,,26253716
90054754,BD-1800.2000,Banques alimentaires,False,,26253822
90073649,BD-1800.2000,Banques alimentaires,False,,26257611
90073655,BD-1800.2000,Banques alimentaires,False,,26257618
90074715,BD-1800.2000,Banques alimentaires,False,,26258189
90076411,BD-1800.2000,Banques alimentaires,False,,26259130
90077035,BD-1800.2000,Banques alimentaires,False,,26259506
90079423,BD-1800.2000,Banques alimentaires,False,,26261347
90079869,BD-1800.2000,Banques alimentaires,False,,26261357
90082872,BD-1800.2000,Banques alimentaires,False,,26262846
90086089,BD-1800.2000,Banques alimentaires,False,,26264719
90086372,BD-1800.2000,Banques alimentaires,False,,26265308
90087030,BD-1800.2000,Banques alimentaires,False,,26265239
90091900,BD-1800.2000,Banques alimentaires,False,,26268213
90097813,BD-1800.2000,Banques alimentaires,False,,26271381
90121351,BD-1800.2000,Banques alimentaires,False,,26278852
90122365,BD-1800.2000,Banques alimentaires,False,,26279450
90122732,BD-1800.2000,Banques alimentaires,False,,26279703
90122849,BD-1800.2000,Banques alimentaires,False,,26279772
90125297,BD-1800.2000,Banques alimentaires,False,,26281086
90128778,BD-1800.2000,Banques alimentaires,False,,26282964
90129901,BD-1800.2000,Banques alimentaires,False,,26283652
90134452,BD-1800.2000,Banques alimentaires,False,,26286340
90139738,BD-1800.2000,Banques alimentaires,False,,26289451
90159982,BD-1800.2000,Banques alimentaires,False,,26294569
90161545,BD-1800.2000,Banques alimentaires,False,,26295359
90162489,BD-1800.2000,Banques alimentaires,False,,26295888
90164471,BD-1800.2000,Banques alimentaires,False,,26296865
90166850,BD-1800.2000,Banques alimentaires,False,,26298224
90168090,BD-1800.2000,Banques alimentaires,False,,26298973
90171354,BD-1800.2000,Banques alimentaires,False,,26300755
90171871,BD-1800.2000,Banques alimentaires,False,,26301109
90174682,BD-1800.2000,Banques alimentaires,False,,26303092
90183102,BD-1800.2000,Banques alimentaires,False,,26306850
90201256,BD-1800.2000,Banques alimentaires,False,,26311647
90202554,BD-1800.2000,Banques alimentaires,False,,26311858
90203101,BD-1800.2000,Banques alimentaires,False,,26312376
90205054,BD-1800.2000,Banques alimentaires,False,,26313277
90213454,BD-1800.2000,Banques alimentaires,False,,26318036
90216478,BD-1800.2000,Banques alimentaires,False,,26320065
90225671,BD-1800.2000,Banques alimentaires,False,,26324325
90240509,BD-1800.2000,Banques alimentaires,False,,26327597
90242514,BD-1800.2000,Banques alimentaires,False,,26328506
90245283,BD-1800.2000,Banques alimentaires,False,,26329846
90252293,BD-1800.2000,Banques alimentaires,False,,26333443
90254762,BD-1800.2000,Banques alimentaires,False,,26335190
90255792,BD-1800.2000,Banques alimentaires,False,,26335441
90255959,BD-1800.2000,Banques alimentaires,False,,26335653
90258080,BD-1800.2000,Banques alimentaires,False,,26336762
90259328,BD-1800.2000,Banques alimentaires,False,,26337324
90281716,BD-1800.2000,Banques alimentaires,False,,26343192
90303998,BD-1800.2000,Banques alimentaires,False,,26347917
90305881,BD-1800.2000,Banques alimentaires,False,,26348496
90308463,BD-1800.2000,Banques alimentaires,False,,26349246
90328424,BD-1800.2000,Banques alimentaires,False,,26354034
90331317,BD-1800.2000,Banques alimentaires,False,,26355768
90332448,BD-1800.2000,Banques alimentaires,False,,26356615
90337117,BD-1800.2000,Banques alimentaires,False,,26359235
90337199,BD-1800.2000,Banques alimentaires,False,,26359191
90337331,BD-1800.2000,Banques alimentaires,False,,26359204
90341266,BD-1800.2000,Banques alimentaires,False,,26361480
90342143,BD-1800.2000,Banques alimentaires,False,,26362286
90344476,BD-1800.2000,Banques alimentaires,False,,26363278
90346606,BD-1800.2000,Banques alimentaires,False,,26364586
90346817,BD-1800.2000,Banques alimentaires,False,,26364623
90372352,BD-1800.2000,Banques alimentaires,False,,26373216
90372803,BD-1800.2000,Banques alimentaires,False,,26373608
90374269,BD-1800.2000,Banques alimentaires,False,,26374300
90375411,BD-1800.2000,Banques alimentaires,False,,26374901
90375662,BD-1800.2000,Banques alimentaires,False,,26375044
90376048,BD-1800.2000,Banques alimentaires,False,,26375197
90377036,BD-1800.2000,Banques alimentaires,False,,26375907
90381588,BD-1800.2000,Banques alimentaires,False,,26378473
90382456,BD-1800.2000,Banques alimentaires,False,,26378909
90383203,BD-1800.2000,Banques alimentaires,False,,26379366
90387660,BD-1800.2000,Banques alimentaires,False,,26381840
90412477,BD-1800.2000,Banques alimentaires,False,,26390094
90412698,BD-1800.2000,Banques alimentaires,False,,26390385
90413703,BD-1800.2000,Banques alimentaires,False,,26390803
90418469,BD-1800.2000,Banques alimentaires,False,,26393564
90421512,BD-1800.2000,Banques alimentaires,False,,26394920
90423426,BD-1800.2000,Banques alimentaires,False,,26395890
90424231,BD-1800.2000,Banques alimentaires,False,,26396614
90425739,BD-1800.2000,Banques alimentaires,False,,26397720
90434624,BD-1800.2000,Banques alimentaires,False,,26401810
90453612,BD-1800.2000,Banques alimentaires,False,,26407187
90455806,BD-1800.2000,Banques alimentaires,False,,26408742
90456593,BD-1800.2000,Banques alimentaires,False,,26408754
90457278,BD-1800.2000,Banques alimentaires,False,,26409110
90460194,BD-1800.2000,Banques alimentaires,False,,26410761
90463373,BD-1800.2000,Banques alimentaires,False,,26412516
90464572,BD-1800.2000,Banques alimentaires,False,,26413085
90464604,BD-1800.2000,Banques alimentaires,False,,26413106
90464801,BD-1800.2000,Banques alimentaires,False,,26413261
90467027,BD-1800.2000,Banques alimentaires,False,,26414911
90467322,BD-1800.2000,Banques alimentaires,False,,26414742
90468537,BD-1800.2000,Banques alimentaires,False,,26415534
90493701,BD-1800.2000,Banques alimentaires,False,,26423717
90493968,BD-1800.2000,Banques alimentaires,False,,26423978
90494585,BD-1800.2000,Banques alimentaires,False,,26424208
90496786,BD-1800.2000,Banques alimentaires,False,,26425425
90500234,BD-1800.2000,Banques alimentaires,False,,26427418
90501343,BD-1800.2000,Banques alimentaires,False,,26428125
90505502,BD-1800.2000,Banques alimentaires,False,,26430357
90509339,BD-1800.2000,Banques alimentaires,False,,26432501
90510468,BD-1800.2000,Banques alimentaires,False,,26433065
90575344,BD-1800.2000,Banques alimentaires,False,,26447655
90581295,BD-1800.2000,Banques alimentaires,False,,26451205
90582160,BD-1800.2000,Banques alimentaires,False,,26451552
90582178,BD-1800.2000,Banques alimentaires,False,,26451505
90582873,BD-1800.2000,Banques alimentaires,False,,26451929
90583707,BD-1800.2000,Banques alimentaires,False,,26452453
90586096,BD-1800.2000,Banques alimentaires,False,,26454089
90586185,BD-1800.2000,Banques alimentaires,False,,26453861
90586581,BD-1800.2000,Banques alimentaires,False,,26454129
90593682,BD-1800.2000,Banques alimentaires,False,,26458137
90598257,BD-1800.2000,Banques alimentaires,False,,26461075
90600423,BD-1800.2000,Banques alimentaires,False,,26461864
90620757,BD-1800.2000,Banques alimentaires,False,,26468368
90624095,BD-1800.2000,Banques alimentaires,False,,26470872
90626450,BD-1800.2000,Banques alimentaires,False,,26471158
90628191,BD-1800.2000,Banques alimentaires,False,,26472108
90628921,BD-1800.2000,Banques alimentaires,False,,26472793
90629146,BD-1800.2000,Banques alimentaires,False,,26472953
90636968,BD-1800.2000,Banques alimentaires,False,,26477662
90637020,BD-1800.2000,Banques alimentaires,False,,26477009
90641562,BD-1800.2000,Banques alimentaires,False,,26479438
90663586,BD-1800.2000,Banques alimentaires,False,,26486193
90665526,BD-1800.2000,Banques alimentaires,False,,26487381
90665859,BD-1800.2000,Banques alimentaires,False,,26487391
90666397,BD-1800.2000,Banques alimentaires,False,,26487494
90673212,BD-1800.2000,Banques alimentaires,False,,26491276
90676989,BD-1800.2000,Banques alimentaires,False,,26493356
90677519,BD-1800.2000,Banques alimentaires,False,,26493812
90680821,BD-1800.2000,Banques alimentaires,False,,26495825
90681022,BD-1800.2000,Banques alimentaires,False,,26495612
90681819,BD-1800.2000,Banques alimentaires,False,,26496067
90705775,BD-1800.2000,Banques alimentaires,False,,26503954
90706171,BD-1800.2000,Banques alimentaires,False,,26504351
90707412,BD-1800.2000,Banques alimentaires,False,,26504858
90707627,BD-1800.2000,Banques alimentaires,False,,26505680
90709350,BD-1800.2000,Banques alimentaires,False,,26505904
90710272,BD-1800.2000,Banques alimentaires,False,,26506507
90710628,BD-1800.2000,Banques alimentaires,False,,26506682
90712098,BD-1800.2000,Banques alimentaires,False,,26507554
90712548,BD-1800.2000,Banques alimentaires,False,,26507946
90713530,BD-1800.2000,Banques alimentaires,False,,26508238
90748921,BD-1800.2000,Banques alimentaires,False,,26522727
90750007,BD-1800.2000,Banques alimentaires,False,,26523293
90754259,BD-1800.2000,Banques alimentaires,False,,26525736
90759902,BD-1800.2000,Banques alimentaires,False,,26529263
90761988,BD-1800.2000,Banques alimentaires,False,,26530207
90763014,BD-1800.2000,Banques alimentaires,False,,26530873
90767914,BD-1800.2000,Banques alimentaires,False,,26533398
90810583,BD-1800.2000,Banques alimentaires,False,,26543662
90831937,BD-1800.2000,Banques alimentaires,False,,26548297
90834132,BD-1800.2000,Banques alimentaires,False,,26549738
90840381,BD-1800.2000,Banques alimentaires,False,,26553427
90843742,BD-1800.2000,Banques alimentaires,False,,26555517
90851140,BD-1800.2000,Banques alimentaires,False,,26559857
90854418,BD-1800.2000,Banques alimentaires,False,,26561591
90855186,BD-1800.2000,Banques alimentaires,False,,26561816
90874216,BD-1800.2000,Banques alimentaires,False,,26568146
90877919,BD-1800.2000,Banques alimentaires,False,,26569907
90880700,BD-1800.2000,Banques alimentaires,False,,26571346
90881355,BD-1800.2000,Banques alimentaires,False,,26571773
90884567,BD-1800.2000,Banques alimentaires,False,,26573707
90888707,BD-1800.2000,Banques alimentaires,False,,26576298
90892836,BD-1800.2000,Banques alimentaires,False,,26578852
90894956,BD-1800.2000,Banques alimentaires,False,,26580009
90895294,BD-1800.2000,Banques alimentaires,False,,26580064
90898239,BD-1800.2000,Banques alimentaires,False,,26581866
90899219,BD-1800.2000,Banques alimentaires,False,,26582290
90917334,BD-1800.2000,Banques alimentaires,False,,26587616
90919935,BD-1800.2000,Banques alimentaires,False,,26589019
90920692,BD-1800.2000,Banques alimentaires,False,,26589467
90921145,BD-1800.2000,Banques alimentaires,False,,26589853
90921590,BD-1800.2000,Banques alimentaires,False,,26589880
90923590,BD-1800.2000,Banques alimentaires,False,,26591125
90926042,BD-1800.2000,Banques alimentaires,False,,26592566
90927375,BD-1800.2000,Banques alimentaires,False,,26593715
90933133,BD-1800.2000,Banques alimentaires,False,,26596782
90933699,BD-1800.2000,Banques alimentaires,False,,26597136
90936194,BD-1800.2000,Banques alimentaires,False,,26600820
90962323,BD-1800.2000,Banques alimentaires,False,,26607979
90962835,BD-1800.2000,Banques alimentaires,False,,26608947
90965261,BD-1800.2000,Banques alimentaires,False,,26610447
90966194,BD-1800.2000,Banques alimentaires,False,,26610532
90971845,BD-1800.2000,Banques alimentaires,False,,26613984
90977449,BD-1800.2000,Banques alimentaires,False,,26617272
90980538,BD-1800.2000,Banques alimentaires,False,,26618817
91004063,BD-1800.2000,Banques alimentaires,False,,26626708
91008524,BD-1800.2000,Banques alimentaires,False,,26629707
91013818,BD-1800.2000,Banques alimentaires,False,,26632573
91014074,BD-1800.2000,Banques alimentaires,False,,26632576
91018214,BD-1800.2000,Banques alimentaires,False,,26635024
91019707,BD-1800.2000,Banques alimentaires,False,,26635679
91020166,BD-1800.2000,Banques alimentaires,False,,26636134
91021167,BD-1800.2000,Banques alimentaires,False,,26636444
91024027,BD-1800.2000,Banques alimentaires,False,,26638099
91043341,BD-1800.2000,Banques alimentaires,False,,26642681
91047512,BD-1800.2000,Banques alimentaires,False,,26644072
91048019,BD-1800.2000,Banques alimentaires,False,,26644186
91048324,BD-1800.2000,Banques alimentaires,False,,26644269
91068915,BD-1800.2000,Banques alimentaires,False,,26648700
91091385,BD-1800.2000,Banques alimentaires,False,,26654454
